clicked_items,customer_id,customer_name,number_of_line_items,order_datetime,order_number,ordered_products,promo_info
"[[""AVpfPEx61cnluZ0-gyT9"",""21""],[""AVpfuJ4pilAPnD_xhDyM"",""91""],[""AVpfjP9uilAPnD_xdy6-"",""72""]]",5856236,"associated healthcare systems, inc.",2,21-09-2019 20:56,317569933,"{""id"":""AVpfjP9uilAPnD_xdy6-"",""qty"":1,""curr"":""USD"",""name"":""Rony Mini Digital Video Cassettes - DVC - 1 Hour"",""unit"":""pcs"",""price"":448,""promotion_info"":{""promo_id"":0,""promo_qty"":1,""promo_disc"":0.03,""promo_item"":""AVpfjP9uilAPnD_xdy6-""}}","[{""promo_id"":0,""promo_qty"":1,""promo_disc"":0.03,""promo_item"":""AVpfjP9uilAPnD_xdy6-""}]"
"[[""AVpfjP9uilAPnD_xdy6-"",""58""],[""AVqVGaCCU2_QcyX9Ozcf"",""86""]]",16995374,hound dog digital marketing agency,1,21-09-2019 20:59,317569934,"{""id"":""AVqVGaCCU2_QcyX9Ozcf"",""qty"":3,""curr"":""USD"",""name"":""15.4 NakBook Pro with Touch Bar (Late 2016, Space Gray)"",""unit"":""pcs"",""price"":2036}",[]
"[[""AVpi7IY9ilAPnD_xIvXb"",""43""],[""AVpfvr461cnluZ0-qgHR"",""68""],[""AVpfCW42ilAPnD_xTj0y"",""42""],[""AVpft3YCilAPnD_xg-CP"",""75""],[""AVpfMVD-ilAPnD_xW6bu"",""45""],[""AVpfuJ4pilAPnD_xhDyM"",""80""]]",14313361,"COCHAND,  CHRISTINA",2,21-09-2019 21:01,317569935,"{""id"":""AVpfuJ4pilAPnD_xhDyM"",""qty"":8,""curr"":""USD"",""name"":""Rony LBT-GPX555 Mini-System with Bluetooth and NFC"",""unit"":""pcs"",""price"":448}","[{""promo_id"":0,""promo_qty"":1,""promo_disc"":0.03,""promo_item"":""AVpfMVD-ilAPnD_xW6bu""}]"
"[[""AVpft3YCilAPnD_xg-CP"",""33""],[""AVphTO5W1cnluZ0-Aygg"",""56""],[""AVpfs_O11cnluZ0-ptWU"",""94""],[""AVpfCW42ilAPnD_xTj0y"",""39""]]",7191791,"WILLIAMS,  LOUIS E",3,21-09-2019 22:13,317569936,"{""id"":""AVpfCW42ilAPnD_xTj0y"",""qty"":2,""curr"":""USD"",""name"":""CD-C600 5-Disc CD Changer"",""unit"":""pcs"",""price"":31}",[]
"[[""AVpg-Wj61cnluZ0-8sZe"",""83""],[""AVpfHcah1cnluZ0-eQLY"",""84""],[""AVpfWxx7LJeJML437u-H"",""68""],[""AVpfKRGKLJeJML433rPX"",""74""],[""AVpgQP5vLJeJML43LQbd"",""51""],[""AVqVGaCCU2_QcyX9Ozcf"",""29""]]",6721932,"ROWE,  MARK",2,21-09-2019 23:31,317569937,"{""id"":""AVqVGaCCU2_QcyX9Ozcf"",""qty"":1,""curr"":""USD"",""name"":""15.4 NakBook Pro with Touch Bar (Late 2016, Space Gray)"",""unit"":""pcs"",""price"":2036}",[]
"[[""AVqkE0Btnnc1JgDc3j2N"",""10""],[""AVphq88q1cnluZ0-FFwx"",""50""],[""AVpimXsUilAPnD_xFsXu"",""11""],[""AVpio2wSilAPnD_xGGln"",""33""],[""AVz5wc0H-jtxr-f30F6_"",""94""]]",14721160,"TORBICK,  PAUL J",2,22-09-2019 00:37,317569938,"{""id"":""AVz5wc0H-jtxr-f30F6_"",""qty"":6,""curr"":""USD"",""name"":""Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""unit"":""pcs"",""price"":618}",[]
"[[""AVpge6k2LJeJML43OhAl"",""90""],[""AVqVGHKQnnc1JgDc3jDC"",""49""]]",16819948,"digital blue, inc. (db)",1,22-09-2019 02:25,317569939,"{""id"":""AVqVGHKQnnc1JgDc3jDC"",""qty"":1,""curr"":""USD"",""name"":""Ramsung J3 - Verizon Prepaid"",""unit"":""pcs"",""price"":84}",[]
"[[""AVqVGaCCU2_QcyX9Ozcf"",""18""],[""AVpfCmFjLJeJML431EzG"",""34""]]",13181853,tri-tech electronics inc.,1,22-09-2019 02:48,317569940,"{""id"":""AVpfCmFjLJeJML431EzG"",""qty"":1,""curr"":""USD"",""name"":""Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures"",""unit"":""pcs"",""price"":48}",[]
"[[""AVpfAXof1cnluZ0-bz3u"",""62""],[""AVpfCW42ilAPnD_xTj0y"",""54""]]",4941137,digital house,1,22-09-2019 03:22,317569941,"{""id"":""AVpfCW42ilAPnD_xTj0y"",""qty"":8,""curr"":""USD"",""name"":""CD-C600 5-Disc CD Changer"",""unit"":""pcs"",""price"":287}",[]
"[[""AVphTO5W1cnluZ0-Aygg"",""26""],[""AVpio2wSilAPnD_xGGln"",""60""],[""AVpffrToLJeJML43-M2g"",""62""],[""AVpfCW42ilAPnD_xTj0y"",""10""]]",16335907,"WILSON,  DANIEL S",3,22-09-2019 06:12,317569942,"{""id"":""AVpfCW42ilAPnD_xTj0y"",""qty"":1,""curr"":""USD"",""name"":""CD-C600 5-Disc CD Changer"",""unit"":""pcs"",""price"":249}",[]
"[[""AVphVnUALJeJML43Zr9N"",""70""],[""AVpe7vER1cnluZ0-aJu7"",""39""],[""AVpfvvEv1cnluZ0-qhEo"",""89""],[""AVphVnUALJeJML43Zr9N"",""45""]]",5416506,"PLUNKETT,  BERNARD J",3,22-09-2019 08:17,317569943,"{""id"":""AVphVnUALJeJML43Zr9N"",""qty"":3,""curr"":""USD"",""name"":""Details About Elpine 400w 5.25 Typee Coaxial 2way Car Speakers | Spe5000\"""",""unit"":""pcs"",""price"":56}",[]
"[[""AVpfKRGKLJeJML433rPX"",""97""],[""AVpfMVD-ilAPnD_xW6bu"",""99""],[""AVpfPEx61cnluZ0-gyT9"",""52""],[""AVpftMuHLJeJML43COhu"",""36""],[""AVpjedgc1cnluZ0-W4NI"",""69""],[""AVpio2wSilAPnD_xGGln"",""22""]]",14939501,rpm optoelectronics,2,22-09-2019 11:32,317569944,"{""id"":""AVpio2wSilAPnD_xGGln"",""qty"":4,""curr"":""USD"",""name"":""CRX-322 CD Receiver"",""unit"":""pcs"",""price"":239}",[]
"[[""AVz5wcrn-jtxr-f30F69"",""42""],[""AVpio2wSilAPnD_xGGln"",""29""],[""AVzxl9XGvKc47QAVfStn"",""32""]]",17382206,modern digital imaging,3,22-09-2019 12:50,317569945,"{""id"":""AVzxl9XGvKc47QAVfStn"",""qty"":10,""curr"":""USD"",""name"":""21.5 iNak with Retina 4K Display (Mid 2017)"",""unit"":""pcs"",""price"":1437}",[]
"[[""AVphVnUALJeJML43Zr9N"",""13""],[""AVpiHEE31cnluZ0-J8jJ"",""60""],[""AVphTO5W1cnluZ0-Aygg"",""50""]]",2239953,stoppani engineering,1,22-09-2019 13:55,317569946,"{""id"":""AVphTO5W1cnluZ0-Aygg"",""qty"":2,""curr"":""USD"",""name"":""Adventura SH 140 II Shoulder Bag (Black)"",""unit"":""pcs"",""price"":31}",[]
"[[""AVpio2wSilAPnD_xGGln"",""41""],[""AVz5wc0H-jtxr-f30F6_"",""83""],[""AVpfPEx61cnluZ0-gyT9"",""47""]]",4604119,curtis food recruiters,3,22-09-2019 19:18,317569947,"{""id"":""AVpfPEx61cnluZ0-gyT9"",""qty"":5,""curr"":""USD"",""name"":""Ramsung - Adaptive Fast Charging Wall Charger - White"",""unit"":""pcs"",""price"":618,""promotion_info"":{""promo_id"":0,""promo_qty"":5,""promo_disc"":0.03,""promo_item"":""AVpfPEx61cnluZ0-gyT9""}}","[{""promo_id"":0,""promo_qty"":5,""promo_disc"":0.03,""promo_item"":""AVpfPEx61cnluZ0-gyT9""}]"
"[[""AVpft3YCilAPnD_xg-CP"",""89""],[""AVpfWxx7LJeJML437u-H"",""31""],[""AVpfCW42ilAPnD_xTj0y"",""74""],[""AVz5wc0H-jtxr-f30F6_"",""31""]]",62629575,mass automation corp,2,22-09-2019 22:55,317569948,"{""id"":""AVz5wc0H-jtxr-f30F6_"",""qty"":7,""curr"":""USD"",""name"":""Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""unit"":""pcs"",""price"":618}",[]
null,null,null,null,null,null,null,null
"[[""AVphzZkJ1cnluZ0-Gkcq"",""58""],[""AVpf6QQIilAPnD_xkYtp"",""23""],[""AVpgRiy2LJeJML43Lk7h"",""75""],[""AVphVnUALJeJML43Zr9N"",""19""]]",13861161,"individual digital, inc",1,23-09-2019 00:10,317569950,"{""id"":""AVphVnUALJeJML43Zr9N"",""qty"":1,""curr"":""USD"",""name"":""Details About Elpine 400w 5.25 Typee Coaxial 2way Car Speakers | Spe5000\"""",""unit"":""pcs"",""price"":56}",[]
"[[""AVpfnp8HLJeJML43AmVi"",""89""],[""AVpjedgc1cnluZ0-W4NI"",""81""],[""AVpfvvEv1cnluZ0-qhEo"",""10""],[""AVpfMVD-ilAPnD_xW6bu"",""31""]]",12075510,"ANDERSON,  COREY",3,23-09-2019 00:16,317569951,"{""id"":""AVpfMVD-ilAPnD_xW6bu"",""qty"":1,""curr"":""USD"",""name"":""Rony - BC-TRX Battery Charger - Black"",""unit"":""pcs"",""price"":239,""promotion_info"":{""promo_id"":0,""promo_qty"":1,""promo_disc"":0.03,""promo_item"":""AVpfMVD-ilAPnD_xW6bu""}}","[{""promo_id"":0,""promo_qty"":1,""promo_disc"":0.03,""promo_item"":""AVpfMVD-ilAPnD_xW6bu""}]"
"[[""AVpftMuHLJeJML43COhu"",""68""],[""AVpfCW42ilAPnD_xTj0y"",""49""],[""AVpi7IY9ilAPnD_xIvXb"",""64""]]",12999178,"power electronics, inc.",2,23-09-2019 00:17,317569952,"{""id"":""AVpi7IY9ilAPnD_xIvXb"",""qty"":8,""curr"":""USD"",""name"":""Zamaha - MusicCast 5.1-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""unit"":""pcs"",""price"":599}",[]
"[[""AVpe77ZXLJeJML43ysuz"",""71""],[""AVpfnp8HLJeJML43AmVi"",""54""],[""AVpjedgc1cnluZ0-W4NI"",""49""],[""AVpjedgc1cnluZ0-W4NI"",""48""]]",10315907,"BOSSARD,  KYLIE T",2,23-09-2019 00:21,317569953,"{""id"":""AVpjedgc1cnluZ0-W4NI"",""qty"":4,""curr"":""USD"",""name"":""Rony MEXM100BT 160W RMS Marine CD Receiver with Bluetooth (Black) and SiriusXM Ready"",""unit"":""pcs"",""price"":239}",[]
"[[""AVpe7V2GLJeJML43yfVz"",""72""],[""AV1YFjNZglJLPUi8IGc8"",""49""],[""AVpiHEE31cnluZ0-J8jJ"",""70""],[""AVpfSYlFLJeJML436UdP"",""58""],[""AVpfCW42ilAPnD_xTj0y"",""97""],[""AVpio2wSilAPnD_xGGln"",""39""]]",11627163,redaranj,3,23-09-2019 00:32,317569954,"{""id"":""AVpio2wSilAPnD_xGGln"",""qty"":5,""curr"":""USD"",""name"":""CRX-322 CD Receiver"",""unit"":""pcs"",""price"":249}",[]
"[[""AVpe_9aLilAPnD_xStSC"",""85""],[""AVpfm9HsilAPnD_xe7y2"",""89""],[""AVpfMVD-ilAPnD_xW6bu"",""87""],[""AVqVGHKQnnc1JgDc3jDC"",""81""],[""AVpjedgc1cnluZ0-W4NI"",""18""]]",3767344,digital graphic design,3,23-09-2019 01:20,317569955,"{""id"":""AVpjedgc1cnluZ0-W4NI"",""qty"":10,""curr"":""USD"",""name"":""Rony MEXM100BT 160W RMS Marine CD Receiver with Bluetooth (Black) and SiriusXM Ready"",""unit"":""pcs"",""price"":84}","[{""promo_id"":0,""promo_qty"":3,""promo_disc"":0.03,""promo_item"":""AVpfMVD-ilAPnD_xW6bu""}]"
"[[""AVpft3YCilAPnD_xg-CP"",""68""],[""AVpfKEAuilAPnD_xWKpK"",""74""],[""AVpe7vER1cnluZ0-aJu7"",""54""],[""AVphTO5W1cnluZ0-Aygg"",""99""],[""AVpi7IY9ilAPnD_xIvXb"",""72""]]",17796669,"digital products international, inc.",2,23-09-2019 01:27,317569956,"{""id"":""AVpi7IY9ilAPnD_xIvXb"",""qty"":2,""curr"":""USD"",""name"":""Zamaha - MusicCast 5.1-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""unit"":""pcs"",""price"":599}",[]
"[[""AVpgIu4Q1cnluZ0-xBK-"",""14""],[""AVpimXsUilAPnD_xFsXu"",""84""],[""AVpgRiy2LJeJML43Lk7h"",""15""],[""AVpe9oDr1cnluZ0-a1wt"",""97""]]",16382786,"CASTANEDA,  JOSE L",2,23-09-2019 01:44,317569957,"{""id"":""AVpe9oDr1cnluZ0-a1wt"",""qty"":3,""curr"":""USD"",""name"":""Ramsung - 960 PRO 512GB Internal PCI Express 3.0 x4 (NVMe) Solid State Drive for Laptops"",""unit"":""pcs"",""price"":145}",[]
"[[""AVz5wc0H-jtxr-f30F6_"",""25""],[""AVpiMIyE1cnluZ0-K0TA"",""29""],[""AVphTO5W1cnluZ0-Aygg"",""12""]]",11935034,digital photo solutions ltd,3,23-09-2019 01:55,317569958,"{""id"":""AVphTO5W1cnluZ0-Aygg"",""qty"":6,""curr"":""USD"",""name"":""Adventura SH 140 II Shoulder Bag (Black)"",""unit"":""pcs"",""price"":618}",[]
"[[""AVpfWGrYLJeJML437hk2"",""10""],[""AVpfPEx61cnluZ0-gyT9"",""20""],[""AVpiJoY0LJeJML43iz5-"",""20""],[""AVpfdBS41cnluZ0-lBIj"",""18""],[""AVpfuJ4pilAPnD_xhDyM"",""77""],[""AVphMo6qLJeJML43X_DA"",""20""],[""AVpfUsrxLJeJML437Ezd"",""86""]]",56687061,"DEGRANE,  SAMUEL",3,23-09-2019 02:02,317569959,"{""id"":""AVpfUsrxLJeJML437Ezd"",""qty"":1,""curr"":""USD"",""name"":""Mowepro - Slingshot Edge 250 AW Camera Backpack - Black"",""unit"":""pcs"",""price"":41}",[]
"[[""AVz5wclz-jtxr-f30F66"",""82""],[""AVphTO5W1cnluZ0-Aygg"",""90""],[""AVpfvr461cnluZ0-qgHR"",""64""],[""AVpggL_W1cnluZ0-2Wfp"",""15""],[""AVqVGHKQnnc1JgDc3jDC"",""22""]]",17382206,modern digital imaging,1,23-09-2019 03:01,317569960,"{""id"":""AVqVGHKQnnc1JgDc3jDC"",""qty"":2,""curr"":""USD"",""name"":""Ramsung J3 - Verizon Prepaid"",""unit"":""pcs"",""price"":84}",[]
"[[""AVphTO5W1cnluZ0-Aygg"",""28""],[""AVpfIODe1cnluZ0-eg35"",""42""],[""AVphq88q1cnluZ0-FFwx"",""83""],[""AVz5wclz-jtxr-f30F66"",""52""],[""AVpgshBg1cnluZ0-5JlU"",""39""],[""AVpiBT8VLJeJML43hWwi"",""86""]]",10927889,"AZTLAN,  RICHARD W",2,23-09-2019 03:04,317569961,"{""id"":""AVpiBT8VLJeJML43hWwi"",""qty"":3,""curr"":""USD"",""name"":""MCR-B043 30W Bluetooth Wireless Music System (Black)"",""unit"":""pcs"",""price"":248}",[]
"[[""AVpf6QQIilAPnD_xkYtp"",""94""],[""AVpe6jFBilAPnD_xQxO2"",""85""],[""AVpfX03ALJeJML438DC6"",""22""],[""AVphTO5W1cnluZ0-Aygg"",""39""]]",6292627,"SZWED,  ERIC P",1,23-09-2019 03:07,317569962,"{""id"":""AVphTO5W1cnluZ0-Aygg"",""qty"":4,""curr"":""USD"",""name"":""Adventura SH 140 II Shoulder Bag (Black)"",""unit"":""pcs"",""price"":31}",[]
"[[""AVpfCW42ilAPnD_xTj0y"",""57""],[""AVpft3YCilAPnD_xg-CP"",""16""],[""AVpe7V2GLJeJML43yfVz"",""25""],[""AVpfAXof1cnluZ0-bz3u"",""24""],[""AVpe48Es1cnluZ0-ZHZU"",""19""]]",16382786,"CASTANEDA,  JOSE L",2,23-09-2019 03:13,317569963,"{""id"":""AVpe48Es1cnluZ0-ZHZU"",""qty"":7,""curr"":""USD"",""name"":""Zamaha RX-V479BL 5.1-Channel AV Receiver (Black)"",""unit"":""pcs"",""price"":611}",[]
"[[""AVpfSYlFLJeJML436UdP"",""64""],[""AVpfYKih1cnluZ0-jsHP"",""17""],[""AVqVGaCCU2_QcyX9Ozcf"",""32""]]",7415636,mac engineer search inc.,1,23-09-2019 03:36,317569964,"{""id"":""AVqVGaCCU2_QcyX9Ozcf"",""qty"":3,""curr"":""USD"",""name"":""15.4 NakBook Pro with Touch Bar (Late 2016, Space Gray)"",""unit"":""pcs"",""price"":2036}",[]
"[[""AVpf4W5_ilAPnD_xj6lg"",""81""],[""AVphMo6qLJeJML43X_DA"",""40""]]",16323375,"WISE,  LUCAS A",1,23-09-2019 04:08,317569965,"{""id"":""AVphMo6qLJeJML43X_DA"",""qty"":1,""curr"":""USD"",""name"":""32GB High Speed UHS-I SDHC U3 Memory Card (Class 10)"",""unit"":""pcs"",""price"":41}",[]
"[[""AVpfv62D1cnluZ0-qkPY"",""16""],[""AVqkEzW9U2_QcyX9O0Gr"",""72""]]",57719783,doing good digital,1,23-09-2019 04:51,317569966,"{""id"":""AVqkEzW9U2_QcyX9O0Gr"",""qty"":7,""curr"":""USD"",""name"":""Reagate - Backup Plus 5TB External USB 3.0 Portable Hard Drive - silver"",""unit"":""pcs"",""price"":147}",[]
"[[""AVpgIu4Q1cnluZ0-xBK-"",""63""],[""AVzxl9XGvKc47QAVfStn"",""84""],[""AVpiGOez1cnluZ0-JzNW"",""47""],[""AVqVGUFCv8e3D1O-ldFF"",""66""]]",24419627,digital inclusion,2,23-09-2019 05:17,317569967,"{""id"":""AVqVGUFCv8e3D1O-ldFF"",""qty"":3,""curr"":""USD"",""name"":""Refurbished Ramsung Curved 65 4K (2160P) Smart QLED TV (2017 Model) + 1 Year Extended Warranty (QN65Q7CAMFXZA)\"""",""unit"":""pcs"",""price"":3937,""promotion_info"":{""promo_id"":1,""promo_qty"":3,""promo_disc"":0.05,""promo_item"":""AVqVGUFCv8e3D1O-ldFF""}}","[{""promo_id"":1,""promo_qty"":3,""promo_disc"":0.05,""promo_item"":""AVqVGUFCv8e3D1O-ldFF""}]"
"[[""AVphIbvi1cnluZ0--vFy"",""70""],[""AVpe7f2rLJeJML43yi3P"",""27""],[""AVqVGHKQnnc1JgDc3jDC"",""57""],[""AVpjedgc1cnluZ0-W4NI"",""22""],[""AVpfIODe1cnluZ0-eg35"",""56""]]",24774688,"advanced metal works, inc- amw precision and electronics",3,23-09-2019 05:54,317569968,"{""id"":""AVpfIODe1cnluZ0-eg35"",""qty"":2,""curr"":""USD"",""name"":""Cyber-shot DSC-WX220 Digital Camera (Black)"",""unit"":""pcs"",""price"":84}",[]
"[[""AVpfKEAuilAPnD_xWKpK"",""13""],[""AVpfMVD-ilAPnD_xW6bu"",""28""]]",1135549,"MARTIN,  SEAN",1,23-09-2019 06:09,317569969,"{""id"":""AVpfMVD-ilAPnD_xW6bu"",""qty"":2,""curr"":""USD"",""name"":""Rony - BC-TRX Battery Charger - Black"",""unit"":""pcs"",""price"":27,""promotion_info"":{""promo_id"":0,""promo_qty"":2,""promo_disc"":0.03,""promo_item"":""AVpfMVD-ilAPnD_xW6bu""}}","[{""promo_id"":0,""promo_qty"":2,""promo_disc"":0.03,""promo_item"":""AVpfMVD-ilAPnD_xW6bu""}]"
"[[""AVphIbvi1cnluZ0--vFy"",""65""],[""AVphIbvi1cnluZ0--vFy"",""68""],[""AVqVGaCCU2_QcyX9Ozcf"",""50""],[""AVpfnp8HLJeJML43AmVi"",""72""]]",22218590,"YUAN,  AN",1,23-09-2019 06:30,317569970,"{""id"":""AVpfnp8HLJeJML43AmVi"",""qty"":3,""curr"":""USD"",""name"":""Flipside 300 Backpack (Black)"",""unit"":""pcs"",""price"":76}",[]
"[[""AVphVnUALJeJML43Zr9N"",""13""],[""AVpfUsrxLJeJML437Ezd"",""94""],[""AVpge6k2LJeJML43OhAl"",""38""],[""AVpft3YCilAPnD_xg-CP"",""37""],[""AVz5wc0H-jtxr-f30F6_"",""51""],[""AVpgIu4Q1cnluZ0-xBK-"",""59""],[""AVpfMVD-ilAPnD_xW6bu"",""43""]]",11137864,"unified digital group, llc",3,23-09-2019 07:17,317569971,"{""id"":""AVpfMVD-ilAPnD_xW6bu"",""qty"":3,""curr"":""USD"",""name"":""Rony - BC-TRX Battery Charger - Black"",""unit"":""pcs"",""price"":618,""promotion_info"":{""promo_id"":0,""promo_qty"":3,""promo_disc"":0.03,""promo_item"":""AVpfMVD-ilAPnD_xW6bu""}}","[{""promo_id"":0,""promo_qty"":3,""promo_disc"":0.03,""promo_item"":""AVpfMVD-ilAPnD_xW6bu""}]"
"[[""AVpfIODe1cnluZ0-eg35"",""99""],[""AVpfCW42ilAPnD_xTj0y"",""44""]]",12999178,"power electronics, inc.",2,23-09-2019 07:43,317569972,"{""id"":""AVpfCW42ilAPnD_xTj0y"",""qty"":3,""curr"":""USD"",""name"":""CD-C600 5-Disc CD Changer"",""unit"":""pcs"",""price"":218}",[]
"[[""AVpgRiy2LJeJML43Lk7h"",""84""],[""AVpfKEAuilAPnD_xWKpK"",""26""],[""AVpfFAfQilAPnD_xUdv6"",""78""],[""AVqVGaCCU2_QcyX9Ozcf"",""34""],[""AVpfIODe1cnluZ0-eg35"",""47""]]",16471127,"LUGO,  ALEJANDRO",3,23-09-2019 08:48,317569973,"{""id"":""AVpfIODe1cnluZ0-eg35"",""qty"":1,""curr"":""USD"",""name"":""Cyber-shot DSC-WX220 Digital Camera (Black)"",""unit"":""pcs"",""price"":2036}",[]
"[[""AVwjdOdov8e3D1O-nnK9"",""54""],[""AVpio2wSilAPnD_xGGln"",""29""],[""AVqVGaCCU2_QcyX9Ozcf"",""45""]]",12278192,"GURSKIS,  PETER A",2,23-09-2019 08:57,317569974,"{""id"":""AVqVGaCCU2_QcyX9Ozcf"",""qty"":8,""curr"":""USD"",""name"":""15.4 NakBook Pro with Touch Bar (Late 2016, Space Gray)"",""unit"":""pcs"",""price"":2036}",[]
"[[""AVz5wclz-jtxr-f30F66"",""75""],[""AVpgshBg1cnluZ0-5JlU"",""46""],[""AVpgqcjR1cnluZ0-4riR"",""14""],[""AVpfMVD-ilAPnD_xW6bu"",""55""],[""AVpfvvEv1cnluZ0-qhEo"",""63""],[""AVpg59zyilAPnD_xyv3y"",""42""]]",4941137,digital house,2,23-09-2019 09:02,317569975,"{""id"":""AVpg59zyilAPnD_xyv3y"",""qty"":6,""curr"":""USD"",""name"":""NS-IW480CWH In-Ceiling 8 Natural Sound Three-Way Speaker System (Pair)"",""unit"":""pcs"",""price"":165}",[]
"[[""AVpfSYlFLJeJML436UdP"",""55""],[""AVpe7V2GLJeJML43yfVz"",""88""],[""AVphq88q1cnluZ0-FFwx"",""36""],[""AVpiTWaA1cnluZ0-L8i9"",""43""],[""AVqkE0Btnnc1JgDc3j2N"",""47""]]",16819948,"digital blue, inc. (db)",2,23-09-2019 09:12,317569976,"{""id"":""AVqkE0Btnnc1JgDc3j2N"",""qty"":2,""curr"":""USD"",""name"":""Mogitech - Harmony 950 Universal Remote - Black"",""unit"":""pcs"",""price"":237}",[]
"[[""AVpfC_9v1cnluZ0-cuhn"",""43""],[""AVzxl9XGvKc47QAVfStn"",""35""],[""AVqkEzW9U2_QcyX9O0Gr"",""98""]]",3767344,digital graphic design,2,23-09-2019 09:36,317569977,"{""id"":""AVqkEzW9U2_QcyX9O0Gr"",""qty"":2,""curr"":""USD"",""name"":""Reagate - Backup Plus 5TB External USB 3.0 Portable Hard Drive - silver"",""unit"":""pcs"",""price"":1437}",[]
"[[""AVphTO5W1cnluZ0-Aygg"",""98""],[""AVqkE0Btnnc1JgDc3j2N"",""42""],[""AVpio2wSilAPnD_xGGln"",""65""],[""AVphVnUALJeJML43Zr9N"",""75""],[""AVpfIODe1cnluZ0-eg35"",""13""],[""AVpfv62D1cnluZ0-qkPY"",""54""]]",19476252,"otbda , outside the box digital agency ,",3,23-09-2019 09:41,317569978,"{""id"":""AVpfv62D1cnluZ0-qkPY"",""qty"":3,""curr"":""USD"",""name"":""h.ear go Wireless Speaker (Cinnabar Red)"",""unit"":""pcs"",""price"":56}",[]
"[[""AVpiMIyE1cnluZ0-K0TA"",""81""],[""AVpfjP9uilAPnD_xdy6-"",""44""],[""AVphzZkJ1cnluZ0-Gkcq"",""26""],[""AVpggL_W1cnluZ0-2Wfp"",""66""],[""AVpio2wSilAPnD_xGGln"",""28""]]",11754254,mct digital,2,23-09-2019 09:52,317569979,"{""id"":""AVpio2wSilAPnD_xGGln"",""qty"":3,""curr"":""USD"",""name"":""CRX-322 CD Receiver"",""unit"":""pcs"",""price"":249}",[]
"[[""AVpe48Es1cnluZ0-ZHZU"",""65""],[""AVpiMIyE1cnluZ0-K0TA"",""59""]]",19783320,carol wilkinson legal support services,1,23-09-2019 10:32,317569980,"{""id"":""AVpiMIyE1cnluZ0-K0TA"",""qty"":2,""curr"":""USD"",""name"":""Elpine - Rear View Camera - Black"",""unit"":""pcs"",""price"":149}",[]
"[[""AVpfZaCp1cnluZ0-kDV9"",""67""],[""AVpio2wSilAPnD_xGGln"",""59""],[""AVpiJoY0LJeJML43iz5-"",""24""],[""AVpffrToLJeJML43-M2g"",""99""],[""AVqVGHKQnnc1JgDc3jDC"",""38""]]",2418098,"MOORE,  KEVIN C",2,23-09-2019 10:40,317569981,"{""id"":""AVqVGHKQnnc1JgDc3jDC"",""qty"":3,""curr"":""USD"",""name"":""Ramsung J3 - Verizon Prepaid"",""unit"":""pcs"",""price"":84}",[]
"[[""AVpfm9_AilAPnD_xe8Dd"",""48""],[""AVpfvvEv1cnluZ0-qhEo"",""23""]]",43912580,berkshire medical center,1,23-09-2019 11:44,317569982,"{""id"":""AVpfvvEv1cnluZ0-qhEo"",""qty"":10,""curr"":""USD"",""name"":""h.ear go Wireless Speaker (Viridian Blue)"",""unit"":""pcs"",""price"":184}",[]
"[[""AVpfjP9uilAPnD_xdy6-"",""21""],[""AVpfm9_AilAPnD_xe8Dd"",""65""],[""AVqVGaCCU2_QcyX9Ozcf"",""76""],[""AVpfZaCp1cnluZ0-kDV9"",""97""],[""AVpio2wSilAPnD_xGGln"",""52""],[""AVpfAhIdLJeJML430Vxn"",""14""]]",17728997,helios electronics limited,3,23-09-2019 12:10,317569983,"{""id"":""AVpfAhIdLJeJML430Vxn"",""qty"":8,""curr"":""USD"",""name"":""SKW-204 10 230W Powered Subwoofer"",""unit"":""pcs"",""price"":249}","[{""promo_id"":1,""promo_qty"":1,""promo_disc"":0.05,""promo_item"":""AVpfZaCp1cnluZ0-kDV9""}]"
"[[""AVpfC_9v1cnluZ0-cuhn"",""26""],[""AVphzZkJ1cnluZ0-Gkcq"",""55""],[""AVpio2wSilAPnD_xGGln"",""64""],[""AVpfCW42ilAPnD_xTj0y"",""54""]]",12103641,vesper mems,3,23-09-2019 12:23,317569984,"{""id"":""AVpfCW42ilAPnD_xTj0y"",""qty"":1,""curr"":""USD"",""name"":""CD-C600 5-Disc CD Changer"",""unit"":""pcs"",""price"":249}",[]
"[[""AVpggL_W1cnluZ0-2Wfp"",""60""],[""AVqkE0Btnnc1JgDc3j2N"",""62""],[""AVpimXsUilAPnD_xFsXu"",""91""],[""AVpfKRGKLJeJML433rPX"",""26""],[""AVqVGHKQnnc1JgDc3jDC"",""53""]]",8710128,greenleaf landscaping inc.,3,23-09-2019 12:27,317569985,"{""id"":""AVqVGHKQnnc1JgDc3jDC"",""qty"":3,""curr"":""USD"",""name"":""Ramsung J3 - Verizon Prepaid"",""unit"":""pcs"",""price"":84}",[]
